Admitted,Place,Case_Year,Admitted,Found_on,Brought_in_after,City,County,Reason,Reason_edited,Reason_e,First_aid,Species,Species_e,Sex,Sex_e,Age,Age_e,G_O,Disposition,DDate,weight,BCS,attitude,dehydration,head,CNS,cardiopulmonary,GI,musculoskeletal,integument,body,forelimb,forelimb_e,hindlimb,hindlimb_e,treatment,Heat,Fluids,NSAID,Antibiotic,Steroid,treatment_e,admit_date,found_date,ID,r,Disposition_binary,F_Aid,month,season
2006-05-17,Lindsey,2006,2006-05-17,2006-05-17,0,Concord,Contra Costa County,Fell from nest.  Replaced in nest but Mom never returned to the nest.  Probablywithout food for six hours.,fell out of a nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Died +24hr,2006-06-05 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, called Robin (left message w/ Frank)",1.0,0.0,0.0,0.0,0.0,yes,2006-05-17,2006-05-17,3092_ANHU,nest-related,Died,No,5,Spring
2006-05-19,Lindsey,2006,2006-05-19,2006-05-19,0,Walnut Creek,Contra Costa County,Found lying on deck. Picked it up and brought in.,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized +24hr,2006-05-24 00:00:00,4.40,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+, called Jackie",1.0,1.0,0.0,0.0,0.0,yes,2006-05-19,2006-05-19,3093_ANHU,found on the ground,Died,No,5,Spring
2006-05-20,Lindsey,2006,2006-05-20,2006-05-20,0,Vallejo,Solano County,"found side of street, nest torn apart",nest fell from the tree,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-06-16 00:00:00,3.90,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, nektar+, called Jackie",1.0,1.0,0.0,0.0,0.0,yes,2006-05-20,2006-05-20,3094_ANHU,nest-related,Released,No,5,Spring
2006-05-26,Lindsey,2006,2006-05-26,2006-05-26,0,Alamo,Contra Costa County,"Hummingbirds often hit near window, cat was playing with bird, but they dont think cat actually caught bird, rather cat found stunned bird. bird was moving around a little in the box.",window hit,window hit,sugar water,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2006-05-26 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,2006-05-26,2006-05-26,3096_ANHU,window hit,Died,Yes,5,Spring
2006-05-26,Lindsey,2006,2006-05-26,2006-05-26,0,Concord,Contra Costa County,Sitting in bicycle path.  Nothing around him.,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-06-22 00:00:00,3.90,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus, LMOM Jackie Lewis",1.0,0.0,0.0,0.0,0.0,yes,2006-05-26,2006-05-26,3097_ANHU,found on the ground,Released,No,5,Spring
2006-05-28,Lindsey,2006,2006-05-28,2006-05-28,0,Concord,Contra Costa County,Could have flown into window.  Can?t fly.,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2006-05-28 00:00:00,4.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nectar +",1.0,1.0,0.0,0.0,0.0,yes,2006-05-28,2006-05-28,3098_ANHU,window hit,Died,No,5,Spring
2006-05-30,Lindsey,2006,2006-05-30,2006-05-30,0,Martinez,Contra Costa County,found on street; Wants to be notified when being released so they and their kids can watch,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-06-24 00:00:00,3.80,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, powdered for mites, LMOM for Janet",1.0,0.0,0.0,0.0,0.0,yes,2006-05-30,2006-05-30,3099_ANHU,found on the ground,Released,No,5,Spring
2006-06-03,Lindsey,2006,2006-06-03,2006-06-03,0,Martinez,Contra Costa County,"laying in tall grass, peeping, no parents apparent",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-06-30 00:00:00,4.40,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"Heat, swabbed with Sevin-5, called Jackie Lewis, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2006-06-03,2006-06-03,3100_ANHU,found on the ground,Released,No,6,Summer
2006-06-04,Lindsey,2006,2006-06-04,2006-06-04,0,Moraga,Contra Costa County,tried to fly but couldn?t get very far.,found on the ground,found on the ground,"water, karo syrup",ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Euthanized +24hr,2006-06-11 00:00:00,4.70,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Necktar Plus",1.0,0.0,0.0,0.0,0.0,yes,2006-06-04,2006-06-04,3101_ANHU,found on the ground,Died,Yes,6,Summer
2006-06-07,Lindsey,2006,2006-06-07,2006-06-07,0,Antioch,Contra Costa County,"fell out of nest, don?t know original nest location (specifically)",fell out of a nest,nest-related,sugar water,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-06-25 00:00:00,4.80,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, fluids",1.0,1.0,0.0,0.0,0.0,yes,2006-06-07,2006-06-07,3102_ANHU,nest-related,Released,Yes,6,Summer
2006-06-12,Lindsey,2006,2006-06-12,2006-06-01,11,Concord,Contra Costa County,"found around 6-1-06; Mother bird didn?t come back, ants attacked birdThe person who brought it in was housesitting for the people who actually found the bird. Please take photos as they were very attached to the bird and Donna is in a difficult situation  please email photos to Satori90@hotmail.com",found on the ground,found on the ground,"bugs, nectar",ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-07-12 00:00:00,2.90,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat,",1.0,0.0,0.0,0.0,0.0,yes,2006-06-12,2006-06-01,3104_ANHU,found on the ground,Released,Yes,6,Summer
2006-06-13,Lindsey,2006,2006-06-13,2006-06-13,0,Walnut Creek,Contra Costa County,on ground under a car,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-02 00:00:00,3.50,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Nektar+,0.0,1.0,0.0,0.0,0.0,yes,2006-06-13,2006-06-13,3105_ANHU,found on the ground,Released,No,6,Summer
2006-06-13,Lindsey,2006,2006-06-13,2006-06-13,0,Pleasant Hill,Contra Costa County,Sitting on the ground under the feeder was gaping,found at the feeder,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-14 00:00:00,4.10,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, powdered, 5% glucose po",1.0,0.0,0.0,0.0,0.0,yes,2006-06-13,2006-06-13,3106_ANHU,found on the ground,Released,No,6,Summer
2006-06-14,Lindsey,2006,2006-06-14,2006-06-14,0,Walnut Creek,Contra Costa County,hit the window?,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,unknown,2.90,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, fluids",1.0,1.0,0.0,0.0,0.0,yes,2006-06-14,2006-06-14,3107_ANHU,window hit,Died,No,6,Summer
2006-06-14,Lindsey,2006,2006-06-14,2006-06-14,0,El Sobrante,Contra Costa County,Neighbor found in street and brought it to Kathy.  Neighbor does not speak English very well so Kathy does not know what happened.,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-02 00:00:00,4.80,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nekar + LMOM for Robin",1.0,0.0,0.0,0.0,0.0,yes,2006-06-14,2006-06-14,3109_ANHU,found on the ground,Released,No,6,Summer
2006-06-15,Lindsey,2006,2006-06-15,2006-06-15,0,Martinez,Contra Costa County,"found on the lawn, attempted to fly",found on the ground,found on the ground,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-02 00:00:00,4.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-06-15,2006-06-15,3110_ANHU,found on the ground,Released,Yes,6,Summer
2006-06-15,Lindsey,2006,2006-06-15,2006-06-15,0,Oakland,Alameda County,"found in the street,presenter VERY EMPHATIC that would like to be present for the release",found on the ground,found on the ground,nectar,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-06-28 00:00:00,4.10,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-06-15,2006-06-15,3111_ANHU,found on the ground,Released,Yes,6,Summer
2006-06-16,Lindsey,2006,2006-06-16,2006-06-16,0,Clayton,Contra Costa County,"Laying on ground, kids playing with it.",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Died +24hr,2006-07-01 00:00:00,4.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, powdered w/ swab, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-06-16,2006-06-16,3112_ANHU,found on the ground,Died,No,6,Summer
2006-06-16,Lindsey,2006,2006-06-16,2006-06-16,0,Moraga,Contra Costa County,"Found on ground, likely feel out of tree",found on the ground,found on the ground,unknown,ALHU,Selasphorus,unknown,unknown,Nestling,Nestling,Selasphorus spp.,Died in 24hr,2006-06-16 00:00:00,2.60,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, lightly powdered (w/ powder on hands), gave Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-06-16,2006-06-16,3113_ALHU,found on the ground,Died,No,6,Summer
2006-06-17,Lindsey,2006,2006-06-17,2006-06-16,1,El Sobrante,Contra Costa County,Found in grass. Cats in area.  Seems to have a blister on neck,found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-07-07 00:00:00,6.50,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2006-06-17,2006-06-16,3114_ANHU,found on the ground,Released,Yes,6,Summer
2006-06-19,Lindsey,2006,2006-06-19,2006-06-19,0,Livermore,Alameda County,Found on ground on back.  Another h.bird was hovering nearby.,found on the ground,found on the ground,nectar,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2006-06-20 00:00:00,4.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"admin, 1 lick of dex elixer, dilute baytril (ag)",0.0,0.0,0.0,1.0,1.0,yes,2006-06-19,2006-06-19,3115_ANHU,found on the ground,Died,Yes,6,Summer
2006-06-20,Lindsey,2006,2006-06-20,2006-06-20,0,Walnut Creek,Contra Costa County,Cat caught and rushed it right to LWH,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2006-06-20 00:00:00,4.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,2006-06-20,2006-06-20,3116_ANHU,caught by domestic animal,Died,No,6,Summer
2006-06-20,Lindsey,2006,2006-06-20,2006-06-20,0,Berkeley,Alameda County,"found in middle road, just sitting in road, flew a few feet",found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-06-28 00:00:00,3.80,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-06-20,2006-06-20,3117_ANHU,found on the ground,Released,Yes,6,Summer
2006-06-22,Lindsey,2006,2006-06-22,2006-06-21,1,Concord,Contra Costa County,Cat caught. kept over night.,caught by domestic animal,caught by domestic animal,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-02 00:00:00,3.80,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-06-22,2006-06-21,3119_ANHU,caught by domestic animal,Released,Yes,6,Summer
2006-06-22,Lindsey,2006,2006-06-22,2006-06-21,1,Palo Alto,Santa Clara County,"Trying to fly, crashed on ground. Went under a car. took home over night.",found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Euthanized +24hr,2006-06-29 00:00:00,4.30,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, fluids, 1 lick dex elixer",1.0,1.0,0.0,0.0,1.0,yes,2006-06-22,2006-06-21,3120_ANHU,found on the ground,Died,Yes,6,Summer
2006-06-22,Lindsey,2006,2006-06-22,2006-05-22,31,Lafayette,Contra Costa County,Found on the ground panting.  Cooled  him with water and brought in.,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized +24hr,2006-06-29 00:00:00,4.90,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+, powdered w/ swab",1.0,1.0,0.0,0.0,0.0,yes,2006-06-22,2006-05-22,3121_ANHU,found on the ground,Died,No,6,Summer
2006-06-22,Lindsey,2006,2006-06-22,2006-06-22,0,Clayton,Contra Costa County,"Nest was on ground in garden, no mother in area, found when came home",nest fell from the tree,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Euthanized in 24hr,2006-07-02 00:00:00,4.70,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Nektar+,0.0,1.0,0.0,0.0,0.0,yes,2006-06-22,2006-06-22,3122_ANHU,nest-related,Died,No,6,Summer
2006-06-22,Lindsey,2006,2006-06-22,2006-06-22,0,Clayton,Contra Costa County,"Nest was on ground in garden, no mother in area, found when came home",nest fell from the tree,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Died in 24hr,2006-06-23 00:00:00,4.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Nektar+,0.0,1.0,0.0,0.0,0.0,yes,2006-06-22,2006-06-22,3123_ANHU,nest-related,Died,No,6,Summer
2006-06-23,Lindsey,2006,2006-06-23,2006-06-23,0,Lafayette,Contra Costa County,Found on deck. Adult was flying around it.  Called LWM and was told to bring it in.,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-21 00:00:00,5.50,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Necktar Plus.  One application of DMSO cocktail to lower back.  Lightly swabbed with Sevin for mites (MM); called Jakie Lewis but she was unable to take, LMOM for Kuni to pick up (shw)",1.0,0.0,0.0,0.0,1.0,yes,2006-06-23,2006-06-23,3124_ANHU,found on the ground,Released,No,6,Summer
2006-06-25,Lindsey,2006,2006-06-25,2006-06-25,0,Oakland,Alameda County,Cat brought in and put it in the bathtub.  Bird is wet and missing lots of feathers.,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,2006-06-25 00:00:00,4.10,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus, dilute baytril",1.0,0.0,0.0,1.0,0.0,yes,2006-06-25,2006-06-25,3125_ANHU,caught by domestic animal,Died,No,6,Summer
2006-06-25,Lindsey,2006,2006-06-25,2006-06-22,3,Hercules,Contra Costa County,Found in street sitting; moving but not flying. May have injured foot.,found on the ground,found on the ground,bread,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-15 00:00:00,4.60,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, nektar+, flea powder",1.0,1.0,0.0,0.0,0.0,yes,2006-06-25,2006-06-22,3126_ANHU,found on the ground,Released,Yes,6,Summer
2006-06-26,Lindsey,2006,2006-06-26,2006-06-22,4,Orinda,Contra Costa County,Found outside unable to fly.,found on the ground,found on the ground,nectar,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2006-06-26 00:00:00,3.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2006-06-26,2006-06-22,3128_ANHU,found on the ground,Died,Yes,6,Summer
2006-06-30,Lindsey,2006,2006-06-30,2006-06-30,0,Moraga,Contra Costa County,"btwn ascott and st mary?s, by park on side of road, tried to flap wings, mites peeps and poops",found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-07-15 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, powdered, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-06-30,2006-06-30,3130_ANHU,found on the ground,Released,Yes,6,Summer
2006-07-02,Lindsey,2006,2006-07-02,2006-07-02,0,Alameda,Alameda County,"on ground, wings weird,  no nest found.",found on the ground,found on the ground,nectar,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,2006-07-02 00:00:00,3.80,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2006-07-02,2006-07-02,3132_ANHU,found on the ground,Died,Yes,7,Summer
2006-07-03,Lindsey,2006,2006-07-03,2006-06-26,7,Oakley,Contra Costa County,"Keeps trying to leave nest, but can?t fly.  Seems to be missing feathers on one wing.",found in the nest,nest-related,nectar,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2006-07-03 00:00:00,3.70,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, powdered for mites, nectar plus",1.0,1.0,0.0,0.0,0.0,yes,2006-07-03,2006-06-26,3133_ANHU,nest-related,Died,Yes,7,Summer
2006-07-04,Lindsey,2006,2006-07-04,2006-07-04,0,Moraga,Contra Costa County,On the ground.,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Released,2006-09-07 00:00:00,2.20,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, nektar plus",1.0,1.0,0.0,0.0,0.0,yes,2006-07-04,2006-07-04,3134_ANHU,found on the ground,Released,No,7,Summer
2006-07-05,Lindsey,2006,2006-07-05,2006-07-05,0,Danville,Contra Costa County,Found in road by golfer. Kept in box for 4 hrs. while played golf. Active- no injuries noted.,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-07-19 00:00:00,3.50,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat,",1.0,0.0,0.0,0.0,0.0,yes,2006-07-05,2006-07-05,3135_ANHU,found on the ground,Released,No,7,Summer
2006-07-08,Lindsey,2006,2006-07-08,2006-07-08,0,Berkeley,Alameda County,Found on the sidewalk.  could not fly   had wound on chest   alert but confused,found on the ground,found on the ground,honey water ,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died +24hr,2006-07-08 00:00:00,4.10,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus, dilute baytril",1.0,0.0,0.0,1.0,0.0,yes,2006-07-08,2006-07-08,3136_ANHU,found on the ground,Died,Yes,7,Summer
2006-07-08,Lindsey,2006,2006-07-08,2006-07-08,0,San Pablo,Contra Costa County,found on the sidewalk being attacked by ants,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-07-22 00:00:00,4.80,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus, swabbed mites off beak with damp applicator.  Lightly brushed with Sevin-5",1.0,0.0,0.0,0.0,0.0,yes,2006-07-08,2006-07-08,3137_ANHU,found on the ground,Released,No,7,Summer
2006-07-10,Lindsey,2006,2006-07-10,2006-07-09,1,Concord,Contra Costa County,heard chirping on ground,found on the ground,found on the ground,"bugs, water",ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2006-07-20 00:00:00,3.00,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2006-07-10,2006-07-09,3138_ANHU,found on the ground,Released,Yes,7,Summer
2006-07-11,Lindsey,2006,2006-07-11,2006-07-11,0,Alamo,Contra Costa County,Cat caught. ?Just broke its wing.?,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,2006-07-12 00:00:00,3.70,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+, meds",1.0,1.0,0.0,0.0,0.0,yes,2006-07-11,2006-07-11,3139_ANHU,caught by domestic animal,Died,No,7,Summer
2006-07-11,Lindsey,2006,2006-07-11,2006-07-11,0,Concord,Contra Costa County,lying on the grass,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-08-07 00:00:00,4.30,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-07-11,2006-07-11,3140_ANHU,found on the ground,Released,No,7,Summer
2006-07-11,Lindsey,2006,2006-07-11,2006-07-11,0,Concord,Contra Costa County,lying on the grass,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2006-08-07 00:00:00,4.70,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2006-07-11,2006-07-11,3141_ANHU,found on the ground,Released,No,7,Summer
